longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,bedroom ratio,room per household,total bedroom,Is any bedroom missing
-122.36,37.93,17,1258,254,885,229,3.05,121600,NEAR BAY,0.20190779,5.493449782,254,NO
-122.37,37.94,40,1064,266,912,239,1.0521,69100,NEAR BAY,0.25,4.451882845,266,NO
-122.37,37.93,45,3150,756,1798,749,1.75,37900,NEAR BAY,0.24,4.205607477,756,NO
-122.38,37.91,18,3507,711,1224,676,5.0524,269800,NEAR BAY,0.202737382,5.187869822,711,NO
-122.42,37.93,47,3453,779,1353,728,4.016,274500,NEAR BAY,0.225600927,4.743131868,779,NO
-122.41,37.94,52,154,33,89,38,3.2875,275000,NEAR BAY,0.214285714,4.052631579,33,NO
-122.34,37.93,30,2515,481,1327,428,2.1287,95000,NEAR BAY,0.191252485,5.876168224,481,NO
-122.35,37.93,39,2002,416,1166,395,1.7257,91500,NEAR BAY,0.207792208,5.06835443,416,NO
-122.36,37.93,44,1891,449,1047,432,1.7727,86100,NEAR BAY,0.237440508,4.377314815,449,NO
-122.36,37.93,42,1796,389,1107,372,1.9375,87000,NEAR BAY,0.216592428,4.827956989,389,NO
-122.37,37.93,37,709,190,644,174,0.8641,84200,NEAR BAY,0.267983075,4.074712644,190,NO
-122.33,37.91,36,1954,513,1437,440,1.125,93800,NEAR BAY,0.262538383,4.440909091,513,NO
-122.35,37.92,36,921,200,585,236,1.9224,94000,NEAR BAY,0.217155266,3.902542373,200,NO
-122.36,37.92,52,215,41,126,43,1.3929,104200,NEAR BAY,0.190697674,5,41,NO
-122.35,37.91,4,2851,798,1285,712,4.2895,186800,NEAR BAY,0.279901789,4.004213483,798,NO
-122.33,37.93,34,2326,471,1356,441,2.3475,90300,NEAR BAY,0.202493551,5.274376417,471,NO
-122.33,37.93,27,2158,424,1220,442,3.0156,111500,NEAR BAY,0.196478221,4.882352941,424,NO
-122.34,37.93,32,2389,652,1672,584,1.4423,88300,NEAR BAY,0.272917539,4.090753425,652,NO
-122.34,37.93,45,2225,486,1304,459,2.64,112100,NEAR BAY,0.218426966,4.847494553,486,NO
-122.35,37.93,41,268,75,198,82,3.2222,156300,NEAR BAY,0.279850746,3.268292683,75,NO
-122.32,37.92,29,2304,399,1377,454,5.0187,140600,NEAR BAY,0.173177083,5.074889868,399,NO
-122.33,37.92,26,3887,779,2512,740,2.2301,122400,NEAR BAY,0.200411629,5.252702703,779,NO
-122.32,37.92,28,4649,977,2606,953,3.2674,129100,NEAR BAY,0.210152721,4.878279119,977,NO
-122.32,37.91,34,2669,647,1341,555,2.6399,119600,NEAR BAY,0.242412889,4.809009009,647,NO
-122.31,37.91,39,2955,696,1417,682,2.7628,167800,NEAR BAY,0.235532995,4.332844575,696,NO
-122.31,37.91,43,2549,511,1060,528,3.6417,178400,NEAR BAY,0.200470773,4.827651515,511,NO
-122.31,37.91,45,3924,834,1992,773,4.1146,177800,NEAR BAY,0.212538226,5.076326003,834,NO
-122.31,37.93,39,2505,371,872,345,5.3433,286500,NEAR BAY,0.148103792,7.260869565,371,NO
-122.31,37.93,36,2403,408,917,404,5.0399,253400,NEAR BAY,0.169787765,5.948019802,408,NO
-122.32,37.93,40,3056,489,1103,481,5.1067,247300,NEAR BAY,0.160013089,6.353430353,489,NO
-122.32,37.94,47,1911,283,697,275,6.2712,267700,NEAR BAY,0.148090005,6.949090909,283,NO
-122.3,37.92,32,3943,605,1524,614,6.0677,321600,NEAR BAY,0.15343647,6.421824104,605,NO
-122.29,37.92,35,583,88,235,84,5.943,288200,NEAR BAY,0.150943396,6.94047619,88,NO
-122.29,37.92,32,1736,234,602,231,6.516,401000,NEAR BAY,0.134792627,7.515151515,234,NO
-122.3,37.93,34,2254,357,715,306,4.5,304000,NEAR BAY,0.158385093,7.366013072,357,NO
-122.31,37.93,36,1526,256,696,263,3.5089,261900,NEAR BAY,0.167758847,5.802281369,256,NO
-122.32,37.93,33,296,73,216,63,2.675,22500,NEAR BAY,0.246621622,4.698412698,73,NO
-122.31,37.92,30,1014,236,537,204,2.8456,183300,NEAR BAY,0.232741617,4.970588235,236,NO
-122.31,37.92,38,1250,236,631,279,3.724,220100,NEAR BAY,0.1888,4.480286738,236,NO
-122.31,37.92,12,1895,600,983,519,2.5,195800,NEAR BAY,0.316622691,3.651252408,600,NO
-122.32,37.92,22,1119,220,565,199,3.3594,186900,NEAR BAY,0.196604111,5.623115578,220,NO
-122.31,37.92,43,2116,407,900,361,4.1587,212200,NEAR BAY,0.192344045,5.861495845,407,NO
-122.3,37.92,33,1615,271,710,285,4.0804,239000,NEAR BAY,0.167801858,5.666666667,271,NO
-122.31,37.91,31,1432,348,681,348,2.7243,218100,NEAR BAY,0.24301676,4.114942529,348,NO
-122.3,37.91,39,2686,569,1159,559,2.9441,200400,NEAR BAY,0.211839166,4.805008945,569,NO
-122.3,37.91,40,2866,617,1305,589,3.6321,209100,NEAR BAY,0.215282624,4.865874363,617,NO
-122.3,37.9,37,2125,489,912,462,2.9219,217200,NEAR BAY,0.230117647,4.5995671,489,NO
-122.3,37.9,41,2053,435,873,415,3.4091,223000,NEAR BAY,0.211885046,4.946987952,435,NO
-122.3,37.9,35,1102,308,688,303,2.3946,141700,NEAR BAY,0.279491833,3.636963696,308,NO
-122.3,37.9,30,1772,471,880,437,2.2672,162500,NEAR BAY,0.265801354,4.054919908,471,NO
-122.29,37.92,36,1450,235,568,234,6,311400,NEAR BAY,0.162068966,6.196581197,235,NO
-122.29,37.91,38,2591,424,905,378,5.1691,263200,NEAR BAY,0.163643381,6.854497354,424,NO
-122.29,37.91,46,2085,346,748,354,4.0536,262000,NEAR BAY,0.165947242,5.889830508,346,NO
-122.29,37.91,40,2085,329,796,339,5.5357,273700,NEAR BAY,0.157793765,6.150442478,329,NO
-122.29,37.9,52,2657,500,1131,489,4.4286,234900,NEAR BAY,0.18818216,5.433537832,500,NO
-122.28,37.91,38,2501,348,805,329,6.5576,358500,NEAR BAY,0.139144342,7.601823708,348,NO
-122.28,37.9,49,3191,516,1148,507,6.3538,333700,NEAR BAY,0.161704795,6.293885602,516,NO
-122.28,37.9,52,1369,249,490,248,4.1212,287500,NEAR BAY,0.181884587,5.52016129,249,NO
-122.28,37.91,41,3009,482,1053,490,5.828,324400,NEAR BAY,0.160186108,6.140816327,482,NO
-122.27,37.91,47,1930,315,692,296,6.3669,315500,NEAR BAY,0.163212435,6.52027027,315,NO
-122.28,37.91,48,2083,298,685,286,7.3089,331200,NEAR BAY,0.14306289,7.283216783,298,NO
-124.17,41.8,16,2739,480,1259,436,3.7557,109400,NEAR OCEAN,0.17524644,6.282110092,480,NO
-124.3,41.8,19,2672,552,1298,478,1.9797,85800,NEAR OCEAN,0.206586826,5.589958159,552,NO
-124.23,41.75,11,3159,616,1343,479,2.4805,73200,NEAR OCEAN,0.194998417,6.594989562,616,NO
-124.21,41.77,17,3461,722,1947,647,2.5795,68400,NEAR OCEAN,0.208610228,5.349304482,722,NO
-124.19,41.78,15,3140,714,1645,640,1.6654,74600,NEAR OCEAN,0.227388535,4.90625,714,NO
-124.22,41.73,28,3003,699,1530,653,1.7038,78300,NEAR OCEAN,0.232767233,4.598774885,699,NO
-124.21,41.75,20,3810,787,1993,721,2.0074,66900,NEAR OCEAN,0.20656168,5.284327323,787,NO
-124.17,41.76,20,2673,538,1282,514,2.4605,105900,NEAR OCEAN,0.201271979,5.200389105,538,NO
-124.16,41.74,15,2715,569,1532,530,2.1829,69500,NEAR OCEAN,0.209576427,5.122641509,569,NO
-124.14,41.95,21,2696,578,1208,494,2.275,122400,NEAR OCEAN,0.214391691,5.457489879,578,NO
-124.16,41.92,19,1668,324,841,283,2.1336,75000,NEAR OCEAN,0.194244604,5.893992933,324,NO
-124.3,41.84,17,2677,531,1244,456,3.0313,103600,NEAR OCEAN,0.198356369,5.870614035,531,NO
-124.15,41.81,17,3276,628,3546,585,2.2868,103100,NEAR OCEAN,0.191697192,5.6,628,NO
-123.91,41.68,22,1880,360,743,314,2.9688,152700,<1H OCEAN,0.191489362,5.987261146,360,NO
-123.83,41.88,18,1504,357,660,258,3.13,116700,<1H OCEAN,0.237367021,5.829457364,357,NO
-123.92,41.54,22,2920,636,1382,499,2.0202,71100,NEAR OCEAN,0.217808219,5.851703407,636,NO
-119.94,38.96,20,1451,386,467,255,1.5536,212500,INLAND,0.266023432,5.690196078,386,NO
-119.95,38.95,8,430,107,36,18,2.625,187500,INLAND,0.248837209,23.88888889,107,NO
-119.95,38.95,22,1058,352,851,269,2.02,87500,INLAND,0.332703214,3.933085502,352,NO
-119.95,38.95,21,2046,580,952,353,1.7245,92200,INLAND,0.283479961,5.796033994,580,NO
-119.94,38.95,25,1789,536,1134,396,2.32,91300,INLAND,0.29960872,4.517676768,536,NO
-119.95,38.94,24,2180,517,755,223,2.5875,173400,INLAND,0.237155963,9.775784753,517,NO
-119.93,38.94,27,1709,408,97,44,2.4917,200000,INLAND,0.238736103,38.84090909,408,NO
-119.97,38.94,26,1485,334,406,180,1.9667,84600,INLAND,0.224915825,8.25,334,NO
-119.97,38.93,24,856,185,388,108,3.1806,107200,INLAND,0.216121495,7.925925926,185,NO
-119.98,38.96,25,2443,444,868,342,3.5417,114800,INLAND,0.181743758,7.143274854,444,NO
-119.96,38.94,19,1429,292,585,188,2.2589,131600,INLAND,0.204338698,7.60106383,292,NO
-119.96,38.94,27,1492,393,717,254,1.8906,104200,INLAND,0.263404826,5.874015748,393,NO
-119.96,38.93,22,2731,632,1215,483,2.83,110500,INLAND,0.231417063,5.654244306,632,NO
-119.94,38.92,24,1258,216,235,96,4.6,136800,INLAND,0.171701113,13.10416667,216,NO
-119.98,38.94,25,1339,328,503,219,1.9018,109700,INLAND,0.244958925,6.114155251,328,NO
-119.98,38.94,23,1564,298,339,147,4.0417,99300,INLAND,0.190537084,10.63945578,298,NO
-119.99,38.94,24,1216,289,421,185,3.1625,103600,INLAND,0.237664474,6.572972973,289,NO
-119.99,38.94,22,3119,640,786,351,3.0806,118500,INLAND,0.205193972,8.886039886,640,NO
-119.99,38.93,23,1882,414,673,277,2.9091,141900,INLAND,0.219978746,6.794223827,414,NO
-119.98,38.93,28,1194,272,494,203,2.3281,85800,INLAND,0.227805695,5.881773399,272,NO
-119.98,38.93,25,1262,293,534,226,2.6607,90400,INLAND,0.232171157,5.584070796,293,NO
-119.98,38.92,27,2682,606,1010,399,3.15,86900,INLAND,0.225950783,6.721804511,606,NO
-119.98,38.92,28,1408,312,522,221,2.0708,89600,INLAND,0.221590909,6.371040724,312,NO
-120,38.93,17,8005,1382,999,383,3.9722,313400,INLAND,0.172642099,20.90078329,1382,NO
-120.01,38.93,22,3080,610,1045,425,2.996,126100,INLAND,0.198051948,7.247058824,610,NO
-120,38.92,17,1106,207,466,180,3.3295,126600,INLAND,0.18716094,6.144444444,207,NO
-120,38.92,26,529,116,191,83,3.5,103600,INLAND,0.219281664,6.373493976,116,NO
-120.01,38.92,23,964,246,485,198,1.7188,96100,INLAND,0.255186722,4.868686869,246,NO
-120.01,38.92,25,1758,357,689,278,2.675,104200,INLAND,0.203071672,6.323741007,357,NO
-120.02,38.91,22,2138,493,829,330,2.2056,107200,INLAND,0.230589336,6.478787879,493,NO
-120.02,38.92,24,1194,246,414,151,3.2396,101900,INLAND,0.206030151,7.907284768,246,NO
-120.01,38.91,27,968,191,283,143,2.0938,94400,INLAND,0.19731405,6.769230769,191,NO
-120.01,38.91,17,2732,609,1005,499,1.9851,86700,INLAND,0.222913616,5.4749499,609,NO
-120.01,38.89,24,1669,422,589,281,3.0089,100800,INLAND,0.252846016,5.939501779,422,NO
-120,38.9,21,1653,419,737,308,1.9727,114100,INLAND,0.253478524,5.366883117,419,NO
-119.99,38.88,17,2807,529,675,251,2.7457,107800,INLAND,0.188457428,11.18326693,529,NO
-119.98,38.9,16,3109,572,885,334,3.5,134700,INLAND,0.183981988,9.308383234,572,NO
-119.92,38.91,15,3831,625,984,328,5.0718,162500,INLAND,0.163142783,11.67987805,625,NO
-120,38.87,12,1437,268,395,144,4.225,127600,INLAND,0.186499652,9.979166667,268,NO
-119.96,38.84,17,2722,512,828,289,3.5714,109700,INLAND,0.188096988,9.418685121,512,NO
-120.02,38.76,15,3142,618,725,285,4.3333,121400,INLAND,0.196690006,11.0245614,618,NO
-120.04,38.86,16,2708,481,712,261,3.7891,117700,INLAND,0.177621861,10.37547893,481,NO
-120.03,38.89,15,3042,588,918,336,3.8333,118800,INLAND,0.193293886,9.053571429,588,NO
-120.02,38.86,19,2429,459,883,300,3.017,97600,INLAND,0.188966653,8.096666667,459,NO
-120.13,39.06,22,2465,539,381,146,2.875,87500,INLAND,0.218661258,16.88356164,539,NO
-120.16,39.04,18,2040,402,350,129,4.0313,126000,INLAND,0.197058824,15.81395349,402,NO
-120.16,39.01,16,1463,264,54,26,4.975,206300,INLAND,0.180451128,56.26923077,264,NO
-120.06,39.01,19,2967,528,112,48,4.0714,437500,INLAND,0.177957533,61.8125,528,NO
-120.1,38.91,33,1561,282,30,11,1.875,500001,INLAND,0.180653427,141.9090909,282,NO
-120.97,38.91,7,4341,716,1978,682,4.8311,172200,INLAND,0.164938954,6.365102639,716,NO
-121.04,38.81,11,3522,623,1456,544,3.93,163400,INLAND,0.176888132,6.474264706,623,NO
-120.72,38.94,10,1604,352,540,190,3.7625,113200,INLAND,0.219451372,8.442105263,352,NO
-120.88,38.91,15,3876,778,1960,691,2.902,127300,INLAND,0.200722394,5.609261939,778,NO
-120.92,38.86,11,1720,345,850,326,3.2027,128600,INLAND,0.200581395,5.27607362,345,NO
-120.87,38.83,12,2180,423,1070,377,2.8562,128200,INLAND,0.194036697,5.782493369,423,NO
-120.84,38.81,11,1280,286,609,248,3.1635,132600,INLAND,0.2234375,5.161290323,286,NO
-120.81,38.89,17,1438,324,675,268,2.9444,119300,INLAND,0.225312935,5.365671642,324,NO
-120.79,38.83,15,1374,291,709,239,1.7222,118500,INLAND,0.211790393,5.748953975,291,NO
-120.71,38.85,8,1877,479,884,323,3.4688,120100,INLAND,0.255194459,5.811145511,479,NO
-120.5,38.87,10,81,41,55,16,4.9583,87500,INLAND,0.50617284,5.0625,41,NO
-120.3,38.9,11,1961,435,113,53,0.9227,95500,INLAND,0.221825599,37,435,NO
-121.09,38.68,15,5218,711,1949,659,4.7083,213300,INLAND,0.136259103,7.918057663,711,NO
-121.08,38.67,10,2499,331,1040,333,6.844,239600,INLAND,0.132452981,7.504504505,331,NO
-121.07,38.66,22,1831,274,813,269,4.6394,173400,INLAND,0.149645003,6.80669145,274,NO
-121.06,38.7,9,13255,1739,5001,1627,6.314,228900,INLAND,0.131195775,8.146896128,1739,NO
-121,38.58,12,3425,549,1357,451,5.3344,217500,INLAND,0.160291971,7.594235033,549,NO
-121.01,38.73,7,6322,1046,2957,1024,4.7276,197500,INLAND,0.16545397,6.173828125,1046,NO
-120.99,38.69,5,5743,1074,2651,962,4.1163,172500,INLAND,0.187010273,5.96985447,1074,NO
-121.02,38.66,4,7392,1155,3096,1065,4.5246,198900,INLAND,0.15625,6.94084507,1155,NO
-120.99,38.67,8,4913,744,2005,723,5.4413,187900,INLAND,0.151434968,6.795297372,744,NO
-120.98,38.67,13,3432,516,1286,470,5.584,186600,INLAND,0.15034965,7.30212766,516,NO
-120.98,38.66,9,2073,404,916,373,3.225,163300,INLAND,0.194886638,5.557640751,404,NO
-120.98,38.68,5,4810,909,2242,900,3.2964,176900,INLAND,0.188981289,5.344444444,909,NO
-120.95,38.69,10,3421,563,1689,545,5.2032,217100,INLAND,0.164571763,6.27706422,563,NO
-120.96,38.66,11,2339,436,1062,380,3.9036,180800,INLAND,0.186404446,6.155263158,436,NO
-120.97,38.65,9,3707,602,1601,555,4.0714,300600,INLAND,0.162395468,6.679279279,602,NO
-120.93,38.65,12,2213,384,1097,351,4.5568,170100,INLAND,0.173520108,6.304843305,384,NO
-120.91,38.62,12,4545,748,2033,718,4.1843,207600,INLAND,0.164576458,6.330083565,748,NO
-120.95,38.79,12,3247,579,1459,517,4.3981,202800,INLAND,0.178318448,6.280464217,579,NO
-120.93,38.77,9,2229,355,788,341,5.5111,196300,INLAND,0.159264244,6.536656891,355,NO
-120.91,38.73,11,5460,859,2645,838,4.835,230600,INLAND,0.157326007,6.515513126,859,NO
-120.87,38.71,13,2692,470,1302,420,4,167400,INLAND,0.174591382,6.40952381,470,NO
-120.84,38.77,11,1013,188,410,158,4.825,184600,INLAND,0.185587364,6.411392405,188,NO
-120.86,38.75,15,1533,300,674,287,2.5625,146100,INLAND,0.195694716,5.341463415,300,NO
-120.83,38.74,17,3685,775,1714,734,2.2269,128300,INLAND,0.210312076,5.020435967,775,NO
-120.84,38.73,17,2616,492,1158,457,2.8807,142600,INLAND,0.188073394,5.72428884,492,NO
-120.81,38.73,38,2005,385,882,353,2.5104,120500,INLAND,0.19201995,5.679886686,385,NO
-120.78,38.74,28,4236,877,2008,881,2.1603,111300,INLAND,0.207034939,4.808172531,877,NO
-120.81,38.74,29,2259,482,1099,463,2.3314,121600,INLAND,0.213368747,4.879049676,482,NO
-120.76,38.76,21,3509,606,1576,564,2.6392,148500,INLAND,0.172698775,6.221631206,606,NO
-120.76,38.73,17,512,129,314,140,1.5625,108300,INLAND,0.251953125,3.657142857,129,NO
-120.78,38.73,31,3117,616,1606,588,2.9844,127900,INLAND,0.197625922,5.301020408,616,NO
-120.81,38.73,42,1276,260,799,259,2.7273,128600,INLAND,0.203761755,4.926640927,260,NO
-120.78,38.72,19,4414,767,1865,699,3.6406,150900,INLAND,0.173765292,6.314735336,767,NO
-120.67,38.76,35,2104,403,1060,400,2.1682,138100,INLAND,0.191539924,5.26,403,NO
-120.7,38.75,19,2325,430,967,376,2.9,158700,INLAND,0.184946237,6.183510638,430,NO
-120.71,38.73,17,2146,396,862,351,2.9219,141300,INLAND,0.184529357,6.113960114,396,NO
-120.58,38.77,15,2155,394,857,356,4.03,141200,INLAND,0.182830626,6.053370787,394,NO
-120.58,38.77,21,1661,406,789,319,2.3583,108700,INLAND,0.244431066,5.206896552,406,NO
-120.6,38.76,22,1236,273,615,248,3.0217,106900,INLAND,0.220873786,4.983870968,273,NO
-120.59,38.76,21,1728,417,731,334,1.7266,94700,INLAND,0.241319444,5.173652695,417,NO
-120.63,38.75,17,3145,621,1432,559,2.7201,117500,INLAND,0.19745628,5.626118068,621,NO
-120.7,38.69,13,4492,821,2093,734,4.0709,151700,INLAND,0.182769368,6.119891008,821,NO
-120.63,38.73,11,4577,836,1944,700,4.0675,140200,INLAND,0.182652392,6.538571429,836,NO
-120.62,38.71,10,6305,1150,2597,921,4.0197,132200,INLAND,0.182394925,6.845819761,1150,NO
-120.63,38.68,14,1821,316,769,266,3.0789,131700,INLAND,0.173531027,6.845864662,316,NO
-120.54,38.75,9,3006,540,1102,418,3.9812,136600,INLAND,0.179640719,7.19138756,540,NO
-120.76,38.6,14,2925,625,1226,437,2.5865,133800,INLAND,0.213675214,6.693363844,625,NO
-120.66,38.61,19,2715,596,1301,473,2.5042,126400,INLAND,0.219521179,5.739957717,596,NO
-120.72,38.57,8,892,185,427,164,2.6833,118800,INLAND,0.207399103,5.43902439,185,NO
-120.59,38.53,15,432,87,208,73,3.6125,100000,INLAND,0.201388889,5.917808219,87,NO
-120.44,38.61,9,2598,548,796,297,3.5192,98000,INLAND,0.210931486,8.747474747,548,NO
-120.32,38.71,13,1115,255,86,32,3.5667,115600,INLAND,0.228699552,34.84375,255,NO
-120.08,38.8,34,1988,511,36,15,4.625,162500,INLAND,0.257042254,132.5333333,511,NO
-120.88,38.58,8,3417,604,1703,623,4.0827,170700,INLAND,0.176763243,5.484751204,604,NO
-120.84,38.63,12,1313,231,731,232,5.7373,208300,INLAND,0.175932978,5.659482759,231,NO
-120.81,38.67,14,8396,1578,3952,1474,3.0565,118800,INLAND,0.187946641,5.696065129,1578,NO
-120.76,38.65,17,2319,430,1126,372,3.5511,155900,INLAND,0.185424752,6.233870968,430,NO
-120.85,38.69,18,5928,1097,2697,1096,3.4872,141400,INLAND,0.185053981,5.408759124,1097,NO
-120.79,38.7,13,5036,1034,2243,923,2.3319,138500,INLAND,0.205321684,5.456121343,1034,NO
-119.81,36.73,51,956,196,662,180,2.101,56700,INLAND,0.205020921,5.311111111,196,NO
-119.81,36.73,47,1314,416,1155,326,1.372,49600,INLAND,0.316590563,4.030674847,416,NO
-119.81,36.74,36,607,155,483,146,1.5625,47500,INLAND,0.255354201,4.157534247,155,NO
-119.79,36.73,52,112,28,193,40,1.975,47500,INLAND,0.25,2.8,28,NO
-119.8,36.73,45,925,231,797,228,1.7011,44800,INLAND,0.24972973,4.057017544,231,NO
-119.8,36.72,43,1286,360,972,345,0.9513,50400,INLAND,0.279937792,3.727536232,360,NO
-119.81,36.72,46,1414,268,902,243,1.5833,56700,INLAND,0.189533239,5.818930041,268,NO
-119.81,36.73,50,772,194,606,167,2.2206,59200,INLAND,0.251295337,4.622754491,194,NO
-119.77,36.73,44,1960,393,1286,381,2.1518,53000,INLAND,0.200510204,5.144356955,393,NO
-119.77,36.72,43,1763,389,1623,390,1.4427,47700,INLAND,0.220646625,4.520512821,389,NO
-119.78,36.73,52,1377,319,1280,259,1.2344,43300,INLAND,0.231663036,5.316602317,319,NO
-119.77,36.73,45,1081,241,821,230,1.7829,52600,INLAND,0.222941721,4.7,241,NO
-119.77,36.75,39,1287,332,1386,306,1.5227,46900,INLAND,0.257964258,4.205882353,332,NO
-119.77,36.74,20,1855,519,1091,443,1.5547,93900,INLAND,0.279784367,4.187358916,519,NO
-119.78,36.74,15,1461,415,924,356,2.5045,90300,INLAND,0.284052019,4.103932584,415,NO
-119.78,36.75,35,2114,506,2050,474,1.2375,50000,INLAND,0.23935667,4.459915612,506,NO
-119.78,36.75,31,1404,379,1515,387,1.2813,56400,INLAND,0.26994302,3.627906977,379,NO
-119.79,36.74,35,853,296,1228,289,1.0513,39600,INLAND,0.347010551,2.951557093,296,NO
-119.79,36.74,52,173,87,401,84,2.1094,75000,INLAND,0.502890173,2.05952381,87,NO
-119.8,36.74,25,1717,542,1343,471,0.799,51800,INLAND,0.315666861,3.645435244,542,NO
-119.8,36.75,41,1659,466,1391,447,1.3527,61200,INLAND,0.280892104,3.711409396,466,NO
-119.79,36.75,33,3161,934,3530,846,1.123,46700,INLAND,0.295476115,3.736406619,934,NO
-119.82,36.74,52,610,128,406,122,1.8967,43800,INLAND,0.209836066,5,128,NO
-119.82,36.72,25,2581,528,1642,509,1.6435,52600,INLAND,0.204571871,5.070726916,528,NO
-119.82,36.72,17,1276,242,927,238,2.6176,54100,INLAND,0.189655172,5.361344538,242,NO
-119.83,36.73,21,1702,358,1347,316,2.4137,62100,INLAND,0.210340776,5.386075949,358,NO
-119.83,36.72,28,60,10,46,13,4.35,67500,INLAND,0.166666667,4.615384615,10,NO
-119.83,36.71,43,355,81,233,75,2.4167,73900,INLAND,0.228169014,4.733333333,81,NO
-119.79,36.72,19,1719,391,1369,368,1.25,53000,INLAND,0.227457824,4.671195652,391,NO
-119.8,36.71,29,1541,291,1007,313,2.0043,53500,INLAND,0.188838417,4.923322684,291,NO
-119.81,36.71,25,1026,221,789,183,1.5625,52800,INLAND,0.21539961,5.606557377,221,NO
-119.8,36.72,19,1334,336,1171,319,1.0481,48500,INLAND,0.251874063,4.181818182,336,NO
-119.8,36.72,15,1908,417,1383,375,1.0472,57800,INLAND,0.218553459,5.088,417,NO
-119.79,36.7,23,1731,363,1210,341,1.3922,49500,INLAND,0.209705373,5.076246334,363,NO
-119.8,36.7,28,1592,304,962,282,1.3304,51300,INLAND,0.190954774,5.645390071,304,NO
-119.81,36.7,52,314,57,178,66,1.2404,52500,INLAND,0.181528662,4.757575758,57,NO
-119.78,36.72,22,354,121,530,115,2.1458,34400,INLAND,0.34180791,3.07826087,121,NO
-119.79,36.72,41,1562,322,927,277,1.3047,44100,INLAND,0.206145967,5.63898917,322,NO
-119.78,36.71,35,1987,394,1233,383,1.3587,45300,INLAND,0.198288878,5.187989556,394,NO
-119.74,36.71,17,5872,1250,5034,1224,2.1905,61800,INLAND,0.212874659,4.797385621,1250,NO
-119.76,36.71,29,1745,441,1530,391,1.5611,44400,INLAND,0.252722063,4.462915601,441,NO
-119.76,36.72,24,1240,265,1035,232,2.875,60600,INLAND,0.213709677,5.344827586,265,NO
-119.75,36.71,38,1481,,1543,372,1.4577,49800,INLAND,0,3.981182796,435,YES
-119.74,36.73,34,1254,272,1056,279,2.3269,50800,INLAND,0.216905901,4.494623656,272,NO
-119.74,36.72,25,3972,842,2863,729,2.1304,58500,INLAND,0.211983887,5.448559671,842,NO
-119.75,36.72,22,3247,859,4179,881,1.3343,60800,INLAND,0.264551894,3.685584563,859,NO
-119.76,36.73,46,1347,282,854,267,1.8723,52600,INLAND,0.20935412,5.04494382,282,NO
-119.76,36.73,39,1553,363,1449,341,1.4419,45500,INLAND,0.233741146,4.554252199,363,NO
-119.75,36.73,39,2290,539,1685,536,1.6325,52100,INLAND,0.235371179,4.27238806,539,NO
-119.74,36.73,42,1236,272,946,261,2.0536,50000,INLAND,0.220064725,4.735632184,272,NO
-119.69,36.75,6,1926,303,965,316,4.7463,93100,INLAND,0.157320872,6.094936709,303,NO
-119.67,36.74,19,2788,614,1365,525,2.7813,120300,INLAND,0.220229555,5.31047619,614,NO
-119.69,36.74,17,2438,598,1563,538,1.5449,62500,INLAND,0.245283019,4.531598513,598,NO
-119.69,36.75,13,2343,409,1347,405,4.0027,93100,INLAND,0.174562527,5.785185185,409,NO
-119.67,36.73,27,2845,417,1219,460,4.9196,117900,INLAND,0.146572935,6.184782609,417,NO
-119.69,36.73,30,2437,349,1005,380,7.2211,171700,INLAND,0.143208863,6.413157895,349,NO
-119.69,36.74,23,2097,385,911,405,3.5128,121600,INLAND,0.183595613,5.177777778,385,NO
